AudioName	Speaker	Source	Label	AudioPath
Donald_Trump_00620	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_00620.wav
Donald_Trump_02240	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_02240.wav
Donald_Trump_03469	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03469.wav
Donald_Trump_03196	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03196.wav
Donald_Trump_01323	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_01323.wav
Donald_Trump_04163	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_04163.wav
Donald_Trump_03418	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03418.wav
Donald_Trump_02472	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_02472.wav
Donald_Trump_03390	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03390.wav
Donald_Trump_03494	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03494.wav
Donald_Trump_01059	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_01059.wav
Donald_Trump_04519	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_04519.wav
Donald_Trump_00479	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_00479.wav
Donald_Trump_04678	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_04678.wav
Donald_Trump_03628	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03628.wav
Donald_Trump_01754	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_01754.wav
Donald_Trump_00040	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_00040.wav
Donald_Trump_01831	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_01831.wav
Donald_Trump_04228	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_04228.wav
Donald_Trump_01157	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_01157.wav
Donald_Trump_00761	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_00761.wav
Donald_Trump_03070	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03070.wav
Donald_Trump_03586	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03586.wav
Donald_Trump_02068	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_02068.wav
Donald_Trump_04072	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_04072.wav
Donald_Trump_04337	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_04337.wav
Donald_Trump_00418	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_00418.wav
Donald_Trump_04424	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_04424.wav
Donald_Trump_03998	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03998.wav
Donald_Trump_00008	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_00008.wav
Donald_Trump_00048	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_00048.wav
Donald_Trump_03517	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03517.wav
Donald_Trump_00743	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_00743.wav
Donald_Trump_01730	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_01730.wav
Donald_Trump_03013	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03013.wav
Donald_Trump_02900	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_02900.wav
Donald_Trump_01156	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_01156.wav
Donald_Trump_01549	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_01549.wav
Donald_Trump_03823	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03823.wav
Donald_Trump_02076	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_02076.wav
Donald_Trump_03143	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03143.wav
Donald_Trump_00950	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_00950.wav
Donald_Trump_03655	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03655.wav
Donald_Trump_02013	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_02013.wav
Donald_Trump_03019	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03019.wav
Donald_Trump_03502	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03502.wav
Donald_Trump_03734	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03734.wav
Donald_Trump_03702	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03702.wav
Donald_Trump_01847	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_01847.wav
Donald_Trump_02187	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_02187.wav
Donald_Trump_03773	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03773.wav
Donald_Trump_01525	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_01525.wav
Donald_Trump_03225	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03225.wav
Donald_Trump_02256	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_02256.wav
Donald_Trump_02598	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_02598.wav
Donald_Trump_00969	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_00969.wav
Donald_Trump_02940	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_02940.wav
Donald_Trump_01420	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_01420.wav
Donald_Trump_04638	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_04638.wav
Donald_Trump_02959	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_02959.wav
Donald_Trump_02203	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_02203.wav
Donald_Trump_04009	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_04009.wav
Donald_Trump_00168	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_00168.wav
Donald_Trump_01953	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_01953.wav
Donald_Trump_04211	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_04211.wav
Donald_Trump_01007	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_01007.wav
Donald_Trump_02251	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_02251.wav
Donald_Trump_01195	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_01195.wav
Donald_Trump_04673	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_04673.wav
Donald_Trump_01022	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_01022.wav
Donald_Trump_02768	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_02768.wav
Donald_Trump_02643	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_02643.wav
Donald_Trump_00248	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_00248.wav
Donald_Trump_00717	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_00717.wav
Donald_Trump_01783	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_01783.wav
Donald_Trump_03130	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03130.wav
Donald_Trump_00101	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_00101.wav
Donald_Trump_01780	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_01780.wav
Donald_Trump_02074	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_02074.wav
Donald_Trump_00295	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_00295.wav
Donald_Trump_03397	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03397.wav
Donald_Trump_01284	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_01284.wav
Donald_Trump_00572	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_00572.wav
Donald_Trump_04257	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_04257.wav
Donald_Trump_03334	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03334.wav
Donald_Trump_03066	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03066.wav
Donald_Trump_00120	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_00120.wav
Donald_Trump_02353	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_02353.wav
Donald_Trump_03164	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03164.wav
Donald_Trump_00650	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_00650.wav
Donald_Trump_04488	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_04488.wav
Donald_Trump_01013	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_01013.wav
Donald_Trump_01551	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_01551.wav
Donald_Trump_03881	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03881.wav
Donald_Trump_00127	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_00127.wav
Donald_Trump_04152	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_04152.wav
Donald_Trump_01833	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_01833.wav
Donald_Trump_03903	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03903.wav
Donald_Trump_03531	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03531.wav
Donald_Trump_00839	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_00839.wav
Donald_Trump_01301	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_01301.wav
Donald_Trump_00931	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_00931.wav
Donald_Trump_01598	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_01598.wav
Donald_Trump_00705	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_00705.wav
Donald_Trump_00413	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_00413.wav
Donald_Trump_04077	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_04077.wav
Donald_Trump_03079	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03079.wav
Donald_Trump_00306	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_00306.wav
Donald_Trump_04530	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_04530.wav
Donald_Trump_02334	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_02334.wav
Donald_Trump_00294	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_00294.wav
Donald_Trump_03317	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03317.wav
Donald_Trump_04037	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_04037.wav
Donald_Trump_02214	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_02214.wav
Donald_Trump_04154	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_04154.wav
Donald_Trump_00855	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_00855.wav
Donald_Trump_03762	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03762.wav
Donald_Trump_00298	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_00298.wav
Donald_Trump_02144	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_02144.wav
Donald_Trump_04383	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_04383.wav
Donald_Trump_00602	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_00602.wav
Donald_Trump_03306	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03306.wav
Donald_Trump_00909	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_00909.wav
Donald_Trump_04078	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_04078.wav
Donald_Trump_00825	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_00825.wav
Donald_Trump_04697	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_04697.wav
Donald_Trump_03294	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03294.wav
Donald_Trump_04572	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_04572.wav
Donald_Trump_02555	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_02555.wav
Donald_Trump_02859	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_02859.wav
Donald_Trump_02720	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_02720.wav
Donald_Trump_01745	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_01745.wav
Donald_Trump_02183	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_02183.wav
Donald_Trump_03760	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03760.wav
Donald_Trump_00226	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_00226.wav
Donald_Trump_04144	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_04144.wav
Donald_Trump_04374	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_04374.wav
Donald_Trump_02177	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_02177.wav
Donald_Trump_03410	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03410.wav
Donald_Trump_01011	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_01011.wav
Donald_Trump_00257	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_00257.wav
Donald_Trump_03716	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03716.wav
Donald_Trump_03615	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03615.wav
Donald_Trump_00696	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_00696.wav
Donald_Trump_02266	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_02266.wav
Donald_Trump_01861	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_01861.wav
Donald_Trump_00043	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_00043.wav
Donald_Trump_00079	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_00079.wav
Donald_Trump_03775	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03775.wav
Donald_Trump_01640	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_01640.wav
Donald_Trump_01701	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_01701.wav
Donald_Trump_02866	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_02866.wav
Donald_Trump_00352	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_00352.wav
Donald_Trump_02689	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_02689.wav
Donald_Trump_03869	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03869.wav
Donald_Trump_03781	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_03781.wav
Donald_Trump_00372	Donald_Trump	-	bonafide	/nfs/turbo/umd-hafiz/issf_server_data/famousfigures/Donald_Trump/-/Donald_Trump_00372.wav
